"YEAR","JURISDICTION","FINES","ARRESTS","CHARGES","DETECTION_STD"
"2023","NT",49,0,0,"Camera Issued"
"2023","NT",885,0,0,"Camera Issued"
"2023","NT",98,2,8,"Police Issued"
"2023","NT",121,0,0,"Camera Issued"
"2023","NT",1082,0,0,"Camera Issued"
"2023","NT",106,0,0,"Police Issued"
"2023","NT",160,0,0,"Camera Issued"
"2023","NT",262,0,0,"Camera Issued"
"2023","NT",11,1,6,"Police Issued"
"2023","NT",33,0,0,"Camera Issued"
"2023","NT",122,0,0,"Camera Issued"
"2023","NT",11,0,0,"Camera Issued"
"2023","SA",0,0,0,"Camera Issued"
"2023","SA",2,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1,0,0,"Police Issued"
"2023","SA",429,0,0,"Camera Issued"
"2023","SA",799,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",719,2,9,"Police Issued"
"2023","SA",1247,0,0,"Camera Issued"
"2023","SA",2223,0,0,"Camera Issued"
"2023","SA",1,0,0,"Other"
"2023","SA",1328,3,6,"Police Issued"
"2023","SA",2098,0,0,"Camera Issued"
"2023","SA",3458,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1617,1,5,"Police Issued"
"2023","SA",909,0,0,"Camera Issued"
"2023","SA",1113,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",436,0,0,"Police Issued"
"2023","SA",196,0,0,"Camera Issued"
"2023","SA",181,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",8,0,0,"Police Issued"
"2023","TAS",1,0,5,"Police Issued"
"2023","TAS",509,0,0,"Camera Issued"
"2023","TAS",322,0,10,"Police Issued"
"2023","TAS",1360,0,0,"Camera Issued"
"2023","TAS",520,0,8,"Police Issued"
"2023","TAS",1916,0,0,"Camera Issued"
"2023","TAS",630,0,6,"Police Issued"
"2023","TAS",761,0,0,"Camera Issued"
"2023","TAS",184,0,0,"Police Issued"
"2023","TAS",2,0,0,"Camera Issued"
"2023","TAS",1,0,0,"Police Issued"
"2023","TAS",1188,0,0,"Camera Issued"
"2023","TAS",539,0,18,"Police Issued"
"2023","TAS",1624,0,0,"Camera Issued"
"2023","TAS",656,0,12,"Police Issued"
"2023","TAS",548,0,0,"Camera Issued"
"2023","TAS",181,0,2,"Police Issued"
"2023","TAS",8,0,0,"Camera Issued"
"2023","TAS",1,0,0,"Police Issued"
"2023","VIC",46,0,0,"Camera Issued"
"2023","VIC",51,0,0,"Camera Issued"
"2023","VIC",5,0,0,"Police Issued"
"2023","VIC",180,0,0,"Camera Issued"
"2023","VIC",152,0,0,"Camera Issued"
"2023","VIC",14,0,0,"Police Issued"
"2023","VIC",258,0,0,"Camera Issued"
"2023","VIC",207,0,0,"Camera Issued"
"2023","VIC",20,0,0,"Police Issued"
"2023","VIC",72,0,0,"Camera Issued"
"2023","VIC",106,0,0,"Camera Issued"
"2023","VIC",2,0,0,"Police Issued"
"2023","VIC",147,0,0,"Camera Issued"
"2023","VIC",93,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",218,0,0,"Camera Issued"
"2023","WA",866,0,0,"Camera Issued"
"2023","WA",4485,0,0,"Camera Issued"
"2023","WA",787,0,0,"Police Issued"
"2023","WA",871,0,0,"Camera Issued"
"2023","WA",409,0,0,"Camera Issued"
"2023","WA",2950,0,0,"Camera Issued"
"2023","WA",10393,0,0,"Camera Issued"
"2023","WA",1524,0,0,"Police Issued"
"2023","WA",3091,0,0,"Camera Issued"
"2023","WA",504,0,0,"Camera Issued"
"2023","WA",4226,0,0,"Camera Issued"
"2023","WA",15404,0,0,"Camera Issued"
"2023","WA",1756,0,0,"Police Issued"
"2023","WA",6253,0,0,"Camera Issued"
"2023","WA",95,0,0,"Camera Issued"
"2023","WA",1038,0,0,"Camera Issued"
"2023","WA",3762,0,0,"Camera Issued"
"2023","WA",351,0,0,"Police Issued"
"2023","WA",1630,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","WA",9,0,0,"Camera Issued"
"2023","WA",17,0,0,"Camera Issued"
"2023","WA",10,0,0,"Camera Issued"
"2023","NSW",10,0,0,"Police Issued"
"2023","NSW",10,0,0,"Police Issued"
"2023","NSW",10,0,0,"Police Issued"
"2023","NSW",2,0,0,"Police Issued"
"2023","NSW",32191,0,0,"Camera Issued"
"2023","NSW",3212,0,0,"Camera Issued"
"2023","NSW",19142,0,0,"Camera Issued"
"2023","NT",2,0,0,"Camera Issued"
"2023","NT",3,0,0,"Camera Issued"
"2023","NT",327,0,0,"Camera Issued"
"2023","NT",56,0,4,"Police Issued"
"2023","NT",90,0,0,"Camera Issued"
"2023","NT",818,0,0,"Camera Issued"
"2023","NT",114,2,6,"Police Issued"
"2023","NT",346,0,0,"Camera Issued"
"2023","NT",981,0,0,"Camera Issued"
"2023","NT",100,0,0,"Police Issued"
"2023","NT",468,0,0,"Camera Issued"
"2023","NT",303,0,0,"Camera Issued"
"2023","NT",26,0,5,"Police Issued"
"2023","NT",105,0,0,"Camera Issued"
"2023","NT",84,0,0,"Camera Issued"
"2023","NT",38,0,0,"Camera Issued"
"2023","SA",1,0,0,"Camera Issued"
"2023","SA",3,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",2,0,0,"Police Issued"
"2023","SA",523,0,0,"Camera Issued"
"2023","SA",946,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",696,1,8,"Police Issued"
"2023","SA",1245,0,0,"Camera Issued"
"2023","SA",2291,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1172,3,7,"Police Issued"
"2023","SA",2205,0,0,"Camera Issued"
"2023","SA",4028,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1505,2,6,"Police Issued"
"2023","SA",806,0,0,"Camera Issued"
"2023","SA",1120,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",362,0,0,"Police Issued"
"2023","SA",164,0,0,"Camera Issued"
"2023","SA",202,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1,0,0,"Police Issued"
"2023","TAS",2,0,0,"Camera Issued"
"2023","TAS",1,0,3,"Police Issued"
"2023","TAS",488,0,0,"Camera Issued"
"2023","TAS",265,0,5,"Police Issued"
"2023","TAS",1158,0,0,"Camera Issued"
"2023","TAS",427,0,8,"Police Issued"
"2023","TAS",1614,0,0,"Camera Issued"
"2023","TAS",469,0,11,"Police Issued"
"2023","TAS",613,0,0,"Camera Issued"
"2023","TAS",134,0,0,"Police Issued"
"2023","TAS",1,0,0,"Police Issued"
"2023","VIC",40,0,0,"Camera Issued"
"2023","VIC",51,0,0,"Camera Issued"
"2023","VIC",54,0,0,"Police Issued"
"2023","VIC",170,0,0,"Camera Issued"
"2023","VIC",177,0,0,"Camera Issued"
"2023","VIC",87,0,0,"Police Issued"
"2023","VIC",247,0,0,"Camera Issued"
"2023","VIC",296,0,0,"Camera Issued"
"2023","VIC",95,0,0,"Police Issued"
"2023","VIC",58,0,0,"Camera Issued"
"2023","VIC",97,0,0,"Camera Issued"
"2023","VIC",24,0,0,"Police Issued"
"2023","VIC",130,0,0,"Camera Issued"
"2023","VIC",138,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",2,0,0,"Camera Issued"
"2023","WA",180,0,0,"Camera Issued"
"2023","WA",842,0,0,"Camera Issued"
"2023","WA",3888,0,0,"Camera Issued"
"2023","WA",787,0,0,"Police Issued"
"2023","WA",678,0,0,"Camera Issued"
"2023","WA",440,0,0,"Camera Issued"
"2023","WA",2652,0,0,"Camera Issued"
"2023","WA",9339,0,0,"Camera Issued"
"2023","WA",1449,0,0,"Police Issued"
"2023","WA",2290,0,0,"Camera Issued"
"2023","WA",498,0,0,"Camera Issued"
"2023","WA",4038,0,0,"Camera Issued"
"2023","WA",13549,0,0,"Camera Issued"
"2023","WA",1647,0,0,"Police Issued"
"2023","WA",4600,0,0,"Camera Issued"
"2023","WA",100,0,0,"Camera Issued"
"2023","WA",916,0,0,"Camera Issued"
"2023","WA",3301,0,0,"Camera Issued"
"2023","WA",322,0,0,"Police Issued"
"2023","WA",1176,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","WA",14,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",2,0,0,"Police Issued"
"2023","NSW",4,0,0,"Police Issued"
"2023","NSW",30257,0,0,"Camera Issued"
"2023","NSW",3349,0,0,"Camera Issued"
"2023","NSW",20950,0,0,"Camera Issued"
"2023","NT",5,0,0,"Camera Issued"
"2023","NT",1,0,0,"Police Issued"
"2023","NT",394,0,0,"Camera Issued"
"2023","NT",57,0,3,"Police Issued"
"2023","NT",81,0,0,"Camera Issued"
"2023","NT",982,0,0,"Camera Issued"
"2023","NT",115,3,13,"Police Issued"
"2023","NT",260,0,0,"Camera Issued"
"2023","NT",1222,0,0,"Camera Issued"
"2023","NT",132,0,0,"Police Issued"
"2023","NT",397,0,0,"Camera Issued"
"2023","NT",316,0,0,"Camera Issued"
"2023","NT",17,0,6,"Police Issued"
"2023","NT",76,0,0,"Camera Issued"
"2023","NT",109,0,0,"Camera Issued"
"2023","NT",31,0,0,"Camera Issued"
"2023","SA",0,0,0,"Camera Issued"
"2023","SA",0,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",4,0,0,"Police Issued"
"2023","SA",493,0,0,"Camera Issued"
"2023","SA",860,0,0,"Camera Issued"
"2023","SA",1,0,0,"Other"
"2023","SA",766,1,4,"Police Issued"
"2023","SA",1154,0,0,"Camera Issued"
"2023","SA",2155,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1270,4,8,"Police Issued"
"2023","SA",2046,0,0,"Camera Issued"
"2023","SA",3455,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1646,4,10,"Police Issued"
"2023","SA",719,0,0,"Camera Issued"
"2023","SA",953,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",407,0,1,"Police Issued"
"2023","SA",135,0,0,"Camera Issued"
"2023","SA",158,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",3,0,0,"Police Issued"
"2023","TAS",1,0,0,"Camera Issued"
"2023","TAS",509,0,0,"Camera Issued"
"2023","TAS",316,0,7,"Police Issued"
"2023","TAS",1200,0,0,"Camera Issued"
"2023","TAS",489,0,10,"Police Issued"
"2023","TAS",1660,0,0,"Camera Issued"
"2023","TAS",598,0,3,"Police Issued"
"2023","TAS",585,0,0,"Camera Issued"
"2023","TAS",175,0,0,"Police Issued"
"2023","VIC",23,0,0,"Camera Issued"
"2023","VIC",60,0,0,"Camera Issued"
"2023","VIC",42,0,0,"Police Issued"
"2023","VIC",160,0,0,"Camera Issued"
"2023","VIC",270,0,0,"Camera Issued"
"2023","VIC",102,0,0,"Police Issued"
"2023","VIC",261,0,0,"Camera Issued"
"2023","VIC",397,0,0,"Camera Issued"
"2023","VIC",81,0,0,"Police Issued"
"2023","VIC",80,0,0,"Camera Issued"
"2023","VIC",157,0,0,"Camera Issued"
"2023","VIC",25,0,0,"Police Issued"
"2023","VIC",146,0,0,"Camera Issued"
"2023","VIC",195,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",205,0,0,"Camera Issued"
"2023","WA",969,0,0,"Camera Issued"
"2023","WA",5380,0,0,"Camera Issued"
"2023","WA",625,0,0,"Police Issued"
"2023","WA",1069,0,0,"Camera Issued"
"2023","WA",502,0,0,"Camera Issued"
"2023","WA",2879,0,0,"Camera Issued"
"2023","WA",12534,0,0,"Camera Issued"
"2023","WA",1217,0,0,"Police Issued"
"2023","WA",3611,0,0,"Camera Issued"
"2023","WA",551,0,0,"Camera Issued"
"2023","WA",4582,0,0,"Camera Issued"
"2023","WA",18163,0,0,"Camera Issued"
"2023","WA",1460,0,0,"Police Issued"
"2023","WA",7979,0,0,"Camera Issued"
"2023","WA",118,0,0,"Camera Issued"
"2023","WA",1072,0,0,"Camera Issued"
"2023","WA",4116,0,0,"Camera Issued"
"2023","WA",284,0,0,"Police Issued"
"2023","WA",2512,0,0,"Camera Issued"
"2023","WA",4,0,0,"Camera Issued"
"2023","WA",19,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","VIC",78,0,0,"Camera Issued"
"2023","VIC",72,0,0,"Camera Issued"
"2023","VIC",21,0,0,"Police Issued"
"2023","VIC",225,0,0,"Camera Issued"
"2023","VIC",219,0,0,"Camera Issued"
"2023","VIC",33,0,0,"Police Issued"
"2023","VIC",372,0,0,"Camera Issued"
"2023","VIC",329,0,0,"Camera Issued"
"2023","VIC",44,0,0,"Police Issued"
"2023","VIC",131,0,0,"Camera Issued"
"2023","VIC",113,0,0,"Camera Issued"
"2023","VIC",10,0,0,"Police Issued"
"2023","VIC",237,0,0,"Camera Issued"
"2023","VIC",168,0,0,"Camera Issued"
"2023","VIC",1,0,0,"Police Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","WA",2,0,0,"Police Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",213,0,0,"Camera Issued"
"2023","WA",947,0,0,"Camera Issued"
"2023","WA",6665,0,0,"Camera Issued"
"2023","WA",799,0,0,"Police Issued"
"2023","WA",1091,0,0,"Camera Issued"
"2023","WA",423,0,0,"Camera Issued"
"2023","WA",2876,0,0,"Camera Issued"
"2023","WA",15185,0,0,"Camera Issued"
"2023","WA",1423,0,0,"Police Issued"
"2023","WA",3511,0,0,"Camera Issued"
"2023","WA",544,0,0,"Camera Issued"
"2023","WA",4227,0,0,"Camera Issued"
"2023","WA",20374,0,0,"Camera Issued"
"2023","WA",1685,0,0,"Police Issued"
"2023","WA",7845,0,0,"Camera Issued"
"2023","WA",113,0,0,"Camera Issued"
"2023","WA",1084,0,0,"Camera Issued"
"2023","WA",4457,0,0,"Camera Issued"
"2023","WA",340,0,0,"Police Issued"
"2023","WA",2378,0,0,"Camera Issued"
"2023","WA",5,0,0,"Camera Issued"
"2023","WA",19,0,0,"Camera Issued"
"2023","WA",4,0,0,"Camera Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",7,0,0,"Police Issued"
"2023","NSW",6,0,0,"Police Issued"
"2023","NSW",5,0,0,"Police Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",41595,0,0,"Camera Issued"
"2023","NSW",2757,0,0,"Camera Issued"
"2023","NSW",23219,0,0,"Camera Issued"
"2023","NT",2,0,0,"Police Issued"
"2023","NT",2,0,0,"Camera Issued"
"2023","NT",250,0,0,"Camera Issued"
"2023","NT",47,0,6,"Police Issued"
"2023","NT",59,0,0,"Camera Issued"
"2023","NT",661,0,0,"Camera Issued"
"2023","NT",95,1,7,"Police Issued"
"2023","NT",133,0,0,"Camera Issued"
"2023","NT",809,0,0,"Camera Issued"
"2023","NT",79,0,0,"Police Issued"
"2023","NT",206,0,0,"Camera Issued"
"2023","NT",220,0,0,"Camera Issued"
"2023","NT",15,2,6,"Police Issued"
"2023","NT",37,0,0,"Camera Issued"
"2023","NT",101,0,0,"Camera Issued"
"2023","NT",1,0,0,"Police Issued"
"2023","NT",18,0,0,"Camera Issued"
"2023","SA",1,0,0,"Camera Issued"
"2023","SA",1,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",2,0,0,"Police Issued"
"2023","SA",488,0,0,"Camera Issued"
"2023","SA",903,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",759,0,4,"Police Issued"
"2023","SA",1189,0,0,"Camera Issued"
"2023","SA",2343,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1330,2,13,"Police Issued"
"2023","SA",2103,0,0,"Camera Issued"
"2023","SA",3945,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1817,3,7,"Police Issued"
"2023","SA",742,0,0,"Camera Issued"
"2023","SA",1329,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",543,0,2,"Police Issued"
"2023","SA",166,0,0,"Camera Issued"
"2023","SA",212,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",2,0,0,"Police Issued"
"2023","TAS",1,0,0,"Camera Issued"
"2023","TAS",0,0,2,"Police Issued"
"2023","TAS",636,0,0,"Camera Issued"
"2023","TAS",295,0,8,"Police Issued"
"2023","TAS",1549,0,0,"Camera Issued"
"2023","TAS",469,0,7,"Police Issued"
"2023","TAS",2159,0,0,"Camera Issued"
"2023","TAS",537,0,8,"Police Issued"
"2023","TAS",784,0,0,"Camera Issued"
"2023","TAS",161,0,0,"Police Issued"
"2023","TAS",2,0,0,"Camera Issued"
"2023","TAS",3,0,0,"Police Issued"
"2023","VIC",74,0,0,"Camera Issued"
"2023","VIC",88,0,0,"Camera Issued"
"2023","VIC",19,0,0,"Police Issued"
"2023","VIC",229,0,0,"Camera Issued"
"2023","VIC",275,0,0,"Camera Issued"
"2023","VIC",47,0,0,"Police Issued"
"2023","VIC",392,0,0,"Camera Issued"
"2023","VIC",378,0,0,"Camera Issued"
"2023","VIC",64,0,0,"Police Issued"
"2023","VIC",126,0,0,"Camera Issued"
"2023","VIC",184,0,0,"Camera Issued"
"2023","VIC",15,0,0,"Police Issued"
"2023","VIC",253,0,0,"Camera Issued"
"2023","VIC",185,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",1,0,0,"Police Issued"
"2023","WA",1,0,0,"Camera Issued"
"2023","WA",340,0,0,"Camera Issued"
"2023","WA",940,0,0,"Camera Issued"
"2023","WA",4980,0,0,"Camera Issued"
"2023","WA",818,0,0,"Police Issued"
"2023","WA",1030,0,0,"Camera Issued"
"2023","WA",584,0,0,"Camera Issued"
"2023","WA",2682,0,0,"Camera Issued"
"2023","WA",11613,0,0,"Camera Issued"
"2023","WA",1484,0,0,"Police Issued"
"2023","WA",3579,0,0,"Camera Issued"
"2023","WA",740,0,0,"Camera Issued"
"2023","WA",3846,0,0,"Camera Issued"
"2023","WA",16146,0,0,"Camera Issued"
"2023","WA",1652,0,0,"Police Issued"
"2023","WA",7383,0,0,"Camera Issued"
"2023","WA",97,0,0,"Camera Issued"
"2023","WA",942,0,0,"Camera Issued"
"2023","WA",3567,0,0,"Camera Issued"
"2023","WA",343,0,0,"Police Issued"
"2023","WA",2304,0,0,"Camera Issued"
"2023","WA",2,0,0,"Camera Issued"
"2023","WA",7,0,0,"Camera Issued"
"2023","WA",13,0,0,"Camera Issued"
"2023","WA",7,0,0,"Camera Issued"
"2023","NSW",422,0,4,"Police Issued"
"2023","NSW",570,0,6,"Police Issued"
"2023","NSW",553,0,2,"Police Issued"
"2023","NSW",115,0,1,"Police Issued"
"2023","NSW",39578,0,0,"Camera Issued"
"2023","NSW",3039,0,0,"Camera Issued"
"2023","NSW",23563,0,0,"Camera Issued"
"2023","NT",3,0,0,"Camera Issued"
"2023","NT",0,0,1,"Police Issued"
"2023","NT",1,0,0,"Camera Issued"
"2023","NT",607,0,0,"Camera Issued"
"2023","NT",28,0,6,"Police Issued"
"2023","NT",68,0,0,"Camera Issued"
"2023","NT",1598,0,0,"Camera Issued"
"2023","NT",78,1,11,"Police Issued"
"2023","NT",224,0,0,"Camera Issued"
"2023","NT",1978,0,0,"Camera Issued"
"2023","NT",65,0,0,"Police Issued"
"2023","NT",291,0,0,"Camera Issued"
"2023","NT",456,0,0,"Camera Issued"
"2023","NT",14,2,7,"Police Issued"
"2023","NT",50,0,0,"Camera Issued"
"2023","NT",180,0,0,"Camera Issued"
"2023","NT",0,0,1,"Police Issued"
"2023","NT",30,0,0,"Camera Issued"
"2023","SA",2,0,0,"Camera Issued"
"2023","SA",0,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",2,3,0,"Police Issued"
"2023","SA",370,0,0,"Camera Issued"
"2023","SA",599,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",709,5,5,"Police Issued"
"2023","SA",876,0,0,"Camera Issued"
"2023","SA",1581,0,0,"Camera Issued"
"2023","SA",1,0,0,"Other"
"2023","SA",1287,4,4,"Police Issued"
"2023","SA",1773,0,0,"Camera Issued"
"2023","SA",2638,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",1566,0,8,"Police Issued"
"2023","SA",709,0,0,"Camera Issued"
"2023","SA",847,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",452,0,0,"Police Issued"
"2023","SA",151,0,0,"Camera Issued"
"2023","SA",130,0,0,"Camera Issued"
"2023","SA",0,0,0,"Other"
"2023","SA",4,0,0,"Police Issued"
"2023","TAS",1,0,0,"Camera Issued"
"2023","TAS",1,0,1,"Police Issued"
"2023","TAS",456,0,0,"Camera Issued"
"2023","TAS",294,0,11,"Police Issued"
"2023","TAS",1209,0,0,"Camera Issued"
"2023","TAS",442,0,9,"Police Issued"
"2023","TAS",1740,0,0,"Camera Issued"
"2023","TAS",525,0,9,"Police Issued"
"2023","TAS",641,0,0,"Camera Issued"
"2023","TAS",179,0,1,"Police Issued"
"2023","TAS",1,0,0,"Camera Issued"
"2023","VIC",56,0,0,"Camera Issued"
"2023","VIC",73,0,0,"Camera Issued"
"2023","VIC",31,0,0,"Police Issued"
"2023","VIC",248,0,0,"Camera Issued"
"2023","VIC",207,0,0,"Camera Issued"
"2023","VIC",44,0,0,"Police Issued"
"2023","VIC",435,0,0,"Camera Issued"
"2023","VIC",351,0,0,"Camera Issued"
"2023","VIC",34,0,0,"Police Issued"
"2023","VIC",125,0,0,"Camera Issued"
"2023","VIC",122,0,0,"Camera Issued"
"2023","VIC",19,0,0,"Police Issued"
"2023","VIC",257,0,0,"Camera Issued"
"2023","VIC",155,0,0,"Camera Issued"
"2023","WA",4,0,0,"Camera Issued"
"2023","WA",264,0,0,"Camera Issued"
"2023","WA",1065,0,0,"Camera Issued"
"2023","WA",4822,0,0,"Camera Issued"
"2023","WA",562,0,0,"Police Issued"
"2023","WA",1071,0,0,"Camera Issued"
"2023","WA",505,0,0,"Camera Issued"
"2023","WA",3353,0,0,"Camera Issued"
"2023","WA",12015,0,0,"Camera Issued"
"2023","WA",1124,0,0,"Police Issued"
"2023","WA",3840,0,0,"Camera Issued"
"2023","WA",592,0,0,"Camera Issued"
"2023","WA",5074,0,0,"Camera Issued"
"2023","WA",16724,0,0,"Camera Issued"
"2023","WA",1260,0,0,"Police Issued"
"2023","WA",8220,0,0,"Camera Issued"
"2023","WA",104,0,0,"Camera Issued"
"2023","WA",1347,0,0,"Camera Issued"
"2023","WA",4121,0,0,"Camera Issued"
"2023","WA",235,0,0,"Police Issued"
"2023","WA",2610,0,0,"Camera Issued"
"2023","WA",6,0,0,"Camera Issued"
"2023","WA",9,0,0,"Camera Issued"
"2023","WA",2,0,0,"Police Issued"
"2023","WA",6,0,0,"Camera Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","SA",19,0,0,"Police Issued"
"2024","SA",37,0,0,"Police Issued"
"2024","SA",50,0,0,"Police Issued"
"2024","SA",8,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",6,0,1,"Police Issued"
"2024","NSW",8,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","SA",42,0,1,"Police Issued"
"2024","SA",79,0,0,"Police Issued"
"2024","SA",1,0,0,"Camera Issued"
"2024","SA",74,1,0,"Police Issued"
"2024","SA",13,0,0,"Police Issued"
"2024","SA",1,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","NSW",7,0,0,"Police Issued"
"2024","NSW",9,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","SA",31,0,0,"Police Issued"
"2024","SA",57,1,0,"Police Issued"
"2024","SA",76,0,1,"Police Issued"
"2024","SA",20,0,0,"Police Issued"
"2024","SA",2,0,0,"Camera Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","NSW",7,0,0,"Police Issued"
"2024","SA",28,0,0,"Police Issued"
"2024","SA",58,0,0,"Police Issued"
"2024","SA",75,0,0,"Police Issued"
"2024","SA",12,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","NSW",7,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","SA",26,0,0,"Police Issued"
"2024","SA",54,0,0,"Police Issued"
"2024","SA",87,0,0,"Police Issued"
"2024","SA",22,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","NSW",10,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","SA",19,0,0,"Police Issued"
"2024","SA",48,0,1,"Police Issued"
"2024","SA",65,0,0,"Police Issued"
"2024","SA",21,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","SA",16,0,1,"Police Issued"
"2024","SA",47,0,0,"Police Issued"
"2024","SA",60,0,0,"Police Issued"
"2024","SA",20,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","NSW",8,0,0,"Police Issued"
"2024","NSW",10,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","SA",25,0,0,"Police Issued"
"2024","SA",44,0,0,"Police Issued"
"2024","SA",52,0,1,"Police Issued"
"2024","SA",13,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","NSW",6,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","SA",16,0,0,"Police Issued"
"2024","SA",56,0,0,"Police Issued"
"2024","SA",46,0,1,"Police Issued"
"2024","SA",11,0,0,"Police Issued"
"2024","NSW",2,0,0,"Police Issued"
"2024","NSW",1,0,0,"Police Issued"
"2024","SA",23,0,0,"Police Issued"
"2024","SA",52,0,0,"Police Issued"
"2024","SA",78,0,0,"Police Issued"
"2024","SA",20,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","NSW",5,0,0,"Police Issued"
"2024","NSW",4,0,0,"Police Issued"
"2024","SA",0,0,1,"Police Issued"
"2024","SA",15,0,0,"Police Issued"
"2024","SA",41,0,0,"Police Issued"
"2024","SA",42,0,0,"Police Issued"
"2024","SA",9,0,0,"Police Issued"
"2024","NSW",6,0,0,"Police Issued"
"2024","NSW",7,0,0,"Police Issued"
"2024","NSW",11,0,0,"Police Issued"
"2024","NSW",3,0,0,"Police Issued"
"2024","SA",22,0,0,"Police Issued"
"2024","SA",69,0,1,"Police Issued"
"2024","SA",56,0,0,"Police Issued"
"2024","SA",9,0,0,"Police Issued"
"2023","NSW",2,0,0,"Police Issued"
"2023","NSW",10,0,0,"Police Issued"
"2023","NSW",5,0,0,"Police Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",3,0,0,"Police Issued"
"2023","NSW",1,0,0,"Police Issued"
"2023","NSW",6,0,0,"Police Issued"
"2023","NSW",9,0,1,"Police Issued"
"2023","NSW",6,0,0,"Police Issued"
"2023","NSW",3,0,0,"Police Issued"
