"YEAR","JURISDICTION","LOCATION","FINES","ARRESTS","CHARGES"
"2023","NSW","Remote Australia",70,0,0
"2023","NSW","Remote Australia",21,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",6,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",16,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","VIC","Remote Australia",38,0,0
"2023","VIC","Remote Australia",8,0,0
"2023","NSW","Remote Australia",12,0,0
"2023","NSW","Remote Australia",29,0,1
"2023","NSW","Remote Australia",29,0,0
"2023","NSW","Remote Australia",6,0,0
"2023","VIC","Remote Australia",6,0,0
"2023","VIC","Remote Australia",18,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",19,0,0
"2023","VIC","Remote Australia",13,0,0
"2023","NSW","Remote Australia",27,0,0
"2023","NSW","Remote Australia",38,0,1
"2023","NSW","Remote Australia",74,0,0
"2023","NSW","Remote Australia",15,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",8,0,0
"2023","VIC","Remote Australia",4,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","NSW","Remote Australia",48,0,0
"2023","NSW","Remote Australia",93,0,0
"2023","NSW","Remote Australia",124,0,1
"2023","NSW","Remote Australia",38,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",5,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",12,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","VIC","Remote Australia",15,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",8,0,0
"2023","NSW","Remote Australia",13,0,0
"2023","NSW","Remote Australia",24,0,0
"2023","NSW","Remote Australia",38,0,0
"2023","NSW","Remote Australia",15,0,0
"2023","NSW","Remote Australia",45,0,0
"2023","NSW","Remote Australia",55,0,0
"2023","NSW","Remote Australia",10,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",12,0,0
"2023","VIC","Remote Australia",11,0,0
"2023","NSW","Remote Australia",24,0,1
"2023","NSW","Remote Australia",69,0,0
"2023","NSW","Remote Australia",73,0,2
"2023","NSW","Remote Australia",18,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","VIC","Remote Australia",11,0,0
"2023","VIC","Remote Australia",12,0,0
"2023","VIC","Remote Australia",4,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","NSW","Remote Australia",14,0,2
"2023","NSW","Remote Australia",26,0,0
"2023","NSW","Remote Australia",36,0,0
"2023","NSW","Remote Australia",11,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",6,0,0
"2023","VIC","Remote Australia",4,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","NSW","Remote Australia",17,0,1
"2023","NSW","Remote Australia",45,0,0
"2023","NSW","Remote Australia",34,0,0
"2023","NSW","Remote Australia",12,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",13,0,0
"2023","VIC","Remote Australia",6,0,0
"2023","NSW","Remote Australia",26,0,2
"2023","NSW","Remote Australia",36,0,0
"2023","NSW","Remote Australia",26,0,0
"2023","NSW","Remote Australia",3,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",2,0,0
"2023","VIC","Remote Australia",5,0,0
"2023","VIC","Remote Australia",10,0,0
"2023","NSW","Remote Australia",21,0,1
"2023","VIC","Remote Australia",5,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","NSW","Remote Australia",31,0,1
"2023","NSW","Remote Australia",41,0,0
"2023","NSW","Remote Australia",51,0,0
"2023","NSW","Remote Australia",14,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",5,0,0
"2023","VIC","Remote Australia",3,0,0
"2023","VIC","Remote Australia",1,0,0
"2023","NSW","Remote Australia",22,0,0
"2023","NSW","Remote Australia",48,0,1
"2023","NSW","Remote Australia",54,0,0
"2023","NSW","Remote Australia",12,0,0
"2023","VIC","Remote Australia",6,0,0
"2023","VIC","Remote Australia",12,0,0
"2023","VIC","Remote Australia",18,0,0
"2023","VIC","Remote Australia",2,0,0
"2024","NSW","Unknown",2,0,0
"2024","NSW","Unknown",96,0,5
"2024","NSW","Unknown",136,0,2
"2024","NSW","Unknown",126,0,0
"2024","NSW","Unknown",26,0,0
"2024","NSW","Unknown",28498,0,0
"2024","NSW","Unknown",2870,0,0
"2024","NSW","Unknown",17764,0,0
"2024","NT","Unknown",3,0,0
"2024","NT","Unknown",0,1,1
"2024","NT","Unknown",2,0,0
"2024","NT","Unknown",84,0,0
"2024","NT","Unknown",460,0,0
"2024","NT","Unknown",0,0,4
"2024","NT","Unknown",34,0,0
"2024","NT","Unknown",380,0,0
"2024","NT","Unknown",1254,0,0
"2024","NT","Unknown",0,1,3
"2024","NT","Unknown",46,0,0
"2024","NT","Unknown",511,0,0
"2024","NT","Unknown",1575,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",45,0,0
"2024","NT","Unknown",83,0,0
"2024","NT","Unknown",381,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",5,0,0
"2024","NT","Unknown",25,0,0
"2024","NT","Unknown",112,0,0
"2024","QLD","Unknown",602,0,0
"2024","QLD","Unknown",748,0,0
"2024","QLD","Unknown",4,0,0
"2024","QLD","Unknown",2530,0,0
"2024","QLD","Unknown",5118,0,0
"2024","QLD","Unknown",1991,0,0
"2024","QLD","Unknown",6221,0,0
"2024","QLD","Unknown",10612,0,0
"2024","QLD","Unknown",2825,0,0
"2024","QLD","Unknown",9251,0,0
"2024","QLD","Unknown",15185,0,0
"2024","QLD","Unknown",3245,0,0
"2024","QLD","Unknown",2350,0,0
"2024","QLD","Unknown",3861,0,0
"2024","QLD","Unknown",636,0,0
"2024","QLD","Unknown",91,0,0
"2024","QLD","Unknown",131,0,0
"2024","QLD","Unknown",2,0,0
"2024","SA","Unknown",16,0,0
"2024","SA","Unknown",29,0,0
"2024","SA","Unknown",45,1,0
"2024","SA","Unknown",10,0,0
"2024","TAS","Unknown",657,0,0
"2024","TAS","Unknown",348,0,12
"2024","TAS","Unknown",1655,0,0
"2024","TAS","Unknown",543,0,12
"2024","TAS","Unknown",2471,0,0
"2024","TAS","Unknown",649,0,10
"2024","TAS","Unknown",933,0,0
"2024","TAS","Unknown",179,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",2,0,0
"2024","VIC","Unknown",702,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",2207,0,0
"2024","VIC","Unknown",1686,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",3920,0,0
"2024","VIC","Unknown",2198,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",4556,0,0
"2024","VIC","Unknown",487,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",979,0,0
"2024","VIC","Unknown",118,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",7,0,0
"2024","WA","Unknown",1,0,0
"2024","WA","Unknown",9,0,0
"2024","WA","Unknown",13,0,0
"2024","WA","Unknown",5,0,0
"2024","WA","Unknown",174,0,0
"2024","WA","Unknown",833,0,0
"2024","WA","Unknown",3729,0,0
"2024","WA","Unknown",1046,0,0
"2024","WA","Unknown",737,0,0
"2024","WA","Unknown",416,0,0
"2024","WA","Unknown",2838,0,0
"2024","WA","Unknown",10520,0,0
"2024","WA","Unknown",2140,0,0
"2024","WA","Unknown",2912,0,0
"2024","WA","Unknown",522,0,0
"2024","WA","Unknown",4244,0,0
"2024","WA","Unknown",14344,0,0
"2024","WA","Unknown",2419,0,0
"2024","WA","Unknown",6352,0,0
"2024","WA","Unknown",82,0,0
"2024","WA","Unknown",1136,0,0
"2024","WA","Unknown",3538,0,0
"2024","WA","Unknown",431,0,0
"2024","WA","Unknown",2129,0,0
"2024","NSW","Unknown",32,0,0
"2024","NSW","Unknown",28,0,0
"2024","NSW","Unknown",32,0,0
"2024","NSW","Unknown",3,0,0
"2024","NSW","Unknown",34831,0,0
"2024","NSW","Unknown",2595,0,0
"2024","NSW","Unknown",16954,0,0
"2024","NT","Unknown",3,0,0
"2024","NT","Unknown",5,0,0
"2024","NT","Unknown",1,0,0
"2024","NT","Unknown",136,0,0
"2024","NT","Unknown",387,0,0
"2024","NT","Unknown",0,0,4
"2024","NT","Unknown",46,0,0
"2024","NT","Unknown",657,0,0
"2024","NT","Unknown",966,0,0
"2024","NT","Unknown",0,1,5
"2024","NT","Unknown",60,0,0
"2024","NT","Unknown",836,0,0
"2024","NT","Unknown",1200,0,0
"2024","NT","Unknown",0,2,12
"2024","NT","Unknown",71,0,0
"2024","NT","Unknown",116,0,0
"2024","NT","Unknown",279,0,0
"2024","NT","Unknown",7,0,0
"2024","NT","Unknown",88,0,0
"2024","NT","Unknown",129,0,0
"2024","QLD","Unknown",535,0,0
"2024","QLD","Unknown",829,0,0
"2024","QLD","Unknown",3,0,0
"2024","QLD","Unknown",2372,0,0
"2024","QLD","Unknown",5051,0,0
"2024","QLD","Unknown",2137,0,0
"2024","QLD","Unknown",5487,0,0
"2024","QLD","Unknown",10198,0,0
"2024","QLD","Unknown",3317,0,0
"2024","QLD","Unknown",8259,0,0
"2024","QLD","Unknown",15045,0,0
"2024","QLD","Unknown",3862,0,0
"2024","QLD","Unknown",2153,0,0
"2024","QLD","Unknown",3988,0,0
"2024","QLD","Unknown",793,0,0
"2024","QLD","Unknown",58,0,0
"2024","QLD","Unknown",86,0,0
"2024","SA","Unknown",4,0,0
"2024","SA","Unknown",23,0,0
"2024","SA","Unknown",2,0,0
"2024","SA","Unknown",38,0,0
"2024","SA","Unknown",7,0,0
"2024","SA","Unknown",47,0,0
"2024","SA","Unknown",5,0,0
"2024","SA","Unknown",22,0,0
"2024","TAS","Unknown",0,0,1
"2024","TAS","Unknown",444,0,0
"2024","TAS","Unknown",274,0,14
"2024","TAS","Unknown",1291,0,0
"2024","TAS","Unknown",472,0,8
"2024","TAS","Unknown",1737,0,0
"2024","TAS","Unknown",545,0,7
"2024","TAS","Unknown",611,0,0
"2024","TAS","Unknown",192,0,0
"2024","TAS","Unknown",1,0,0
"2024","TAS","Unknown",1,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",2,0,0
"2024","VIC","Unknown",291,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1756,0,0
"2024","VIC","Unknown",754,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",3417,0,0
"2024","VIC","Unknown",1006,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",3944,0,0
"2024","VIC","Unknown",255,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",977,0,0
"2024","VIC","Unknown",47,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",2,0,0
"2024","WA","Unknown",1,0,0
"2024","WA","Unknown",2,0,0
"2024","WA","Unknown",21,0,0
"2024","WA","Unknown",2,0,0
"2024","WA","Unknown",197,0,0
"2024","WA","Unknown",778,0,0
"2024","WA","Unknown",4071,0,0
"2024","WA","Unknown",837,0,0
"2024","WA","Unknown",604,0,0
"2024","WA","Unknown",543,0,0
"2024","WA","Unknown",2637,0,0
"2024","WA","Unknown",10636,0,0
"2024","WA","Unknown",1491,0,0
"2024","WA","Unknown",2262,0,0
"2024","WA","Unknown",593,0,0
"2024","WA","Unknown",3962,0,0
"2024","WA","Unknown",15374,0,0
"2024","WA","Unknown",1832,0,0
"2024","WA","Unknown",4886,0,0
"2024","WA","Unknown",82,0,0
"2024","WA","Unknown",962,0,0
"2024","WA","Unknown",4035,0,0
"2024","WA","Unknown",361,0,0
"2024","WA","Unknown",1586,0,0
"2024","NSW","Unknown",2,0,0
"2024","NSW","Unknown",214,0,2
"2024","NSW","Unknown",266,0,5
"2024","NSW","Unknown",297,0,1
"2024","NSW","Unknown",56,0,0
"2024","NSW","Unknown",37378,0,0
"2024","NSW","Unknown",3223,0,0
"2024","NSW","Unknown",18986,0,0
"2024","NT","Unknown",1,0,0
"2024","NT","Unknown",4,0,0
"2024","NT","Unknown",0,2,4
"2024","NT","Unknown",189,0,0
"2024","NT","Unknown",398,0,0
"2024","NT","Unknown",0,0,5
"2024","NT","Unknown",18,0,0
"2024","NT","Unknown",721,0,0
"2024","NT","Unknown",1050,0,0
"2024","NT","Unknown",0,2,8
"2024","NT","Unknown",36,0,0
"2024","NT","Unknown",1061,0,0
"2024","NT","Unknown",1252,0,0
"2024","NT","Unknown",0,1,5
"2024","NT","Unknown",38,0,0
"2024","NT","Unknown",169,0,0
"2024","NT","Unknown",361,0,0
"2024","NT","Unknown",0,0,4
"2024","NT","Unknown",9,0,0
"2024","NT","Unknown",99,0,0
"2024","NT","Unknown",129,0,0
"2024","QLD","Unknown",634,0,0
"2024","QLD","Unknown",801,0,0
"2024","QLD","Unknown",3,0,0
"2024","QLD","Unknown",2713,0,0
"2024","QLD","Unknown",5386,0,0
"2024","QLD","Unknown",2343,0,0
"2024","QLD","Unknown",6277,0,0
"2024","QLD","Unknown",11038,0,0
"2024","QLD","Unknown",3359,0,0
"2024","QLD","Unknown",8684,0,0
"2024","QLD","Unknown",15390,0,0
"2024","QLD","Unknown",3744,0,0
"2024","QLD","Unknown",2186,0,0
"2024","QLD","Unknown",3863,0,0
"2024","QLD","Unknown",669,0,0
"2024","QLD","Unknown",98,0,0
"2024","QLD","Unknown",96,0,0
"2024","SA","Unknown",2,0,0
"2024","SA","Unknown",22,0,0
"2024","SA","Unknown",2,0,0
"2024","SA","Unknown",47,0,0
"2024","SA","Unknown",8,0,0
"2024","SA","Unknown",65,0,0
"2024","SA","Unknown",2,0,0
"2024","SA","Unknown",16,0,0
"2024","TAS","Unknown",1,0,0
"2024","TAS","Unknown",0,0,1
"2024","TAS","Unknown",428,0,0
"2024","TAS","Unknown",254,0,6
"2024","TAS","Unknown",1183,0,0
"2024","TAS","Unknown",354,0,9
"2024","TAS","Unknown",1632,0,0
"2024","TAS","Unknown",440,0,8
"2024","TAS","Unknown",691,0,0
"2024","TAS","Unknown",167,0,0
"2024","TAS","Unknown",2,0,0
"2024","TAS","Unknown",1,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",3,0,0
"2024","VIC","Unknown",242,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",2548,0,0
"2024","VIC","Unknown",629,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",4832,0,0
"2024","VIC","Unknown",880,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",5536,0,0
"2024","VIC","Unknown",205,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1257,0,0
"2024","VIC","Unknown",47,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",4,0,0
"2024","WA","Unknown",3,0,0
"2024","WA","Unknown",6,0,0
"2024","WA","Unknown",17,0,0
"2024","WA","Unknown",3,0,0
"2024","WA","Unknown",210,0,0
"2024","WA","Unknown",1023,0,0
"2024","WA","Unknown",4462,0,0
"2024","WA","Unknown",851,0,0
"2024","WA","Unknown",702,0,0
"2024","WA","Unknown",491,0,0
"2024","WA","Unknown",3195,0,0
"2024","WA","Unknown",10967,0,0
"2024","WA","Unknown",1736,0,0
"2024","WA","Unknown",2523,0,0
"2024","WA","Unknown",591,0,0
"2024","WA","Unknown",4664,0,0
"2024","WA","Unknown",15718,0,0
"2024","WA","Unknown",2035,0,0
"2024","WA","Unknown",5584,0,0
"2024","WA","Unknown",112,0,0
"2024","WA","Unknown",1239,0,0
"2024","WA","Unknown",3816,0,0
"2024","WA","Unknown",390,0,0
"2024","WA","Unknown",1788,0,0
"2024","NSW","Unknown",31,0,1
"2024","NSW","Unknown",46,0,0
"2024","NSW","Unknown",47,0,0
"2024","NSW","Unknown",7,0,0
"2024","NSW","Unknown",34079,0,0
"2024","NSW","Unknown",2840,0,0
"2024","NSW","Unknown",16329,0,0
"2024","NT","Unknown",2,0,0
"2024","NT","Unknown",3,0,0
"2024","NT","Unknown",0,0,2
"2024","NT","Unknown",2,0,0
"2024","NT","Unknown",122,0,0
"2024","NT","Unknown",352,0,0
"2024","NT","Unknown",0,0,3
"2024","NT","Unknown",38,0,0
"2024","NT","Unknown",355,0,0
"2024","NT","Unknown",866,0,0
"2024","NT","Unknown",0,0,5
"2024","NT","Unknown",67,0,0
"2024","NT","Unknown",550,0,0
"2024","NT","Unknown",952,0,0
"2024","NT","Unknown",0,1,4
"2024","NT","Unknown",84,0,0
"2024","NT","Unknown",109,0,0
"2024","NT","Unknown",235,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",8,0,0
"2024","NT","Unknown",50,0,0
"2024","NT","Unknown",85,0,0
"2024","QLD","Unknown",587,0,0
"2024","QLD","Unknown",744,0,0
"2024","QLD","Unknown",2,0,0
"2024","QLD","Unknown",2593,0,0
"2024","QLD","Unknown",4773,0,0
"2024","QLD","Unknown",1808,0,0
"2024","QLD","Unknown",5803,0,0
"2024","QLD","Unknown",9828,0,0
"2024","QLD","Unknown",2718,0,0
"2024","QLD","Unknown",8328,0,0
"2024","QLD","Unknown",13887,0,0
"2024","QLD","Unknown",3113,0,0
"2024","QLD","Unknown",2015,0,0
"2024","QLD","Unknown",3548,0,0
"2024","QLD","Unknown",587,0,0
"2024","QLD","Unknown",73,0,0
"2024","QLD","Unknown",86,0,0
"2024","QLD","Unknown",1,0,0
"2024","SA","Unknown",23,0,0
"2024","SA","Unknown",41,0,0
"2024","SA","Unknown",4,0,0
"2024","SA","Unknown",38,0,0
"2024","SA","Unknown",11,0,0
"2024","TAS","Unknown",0,0,1
"2024","TAS","Unknown",525,0,0
"2024","TAS","Unknown",348,0,5
"2024","TAS","Unknown",1355,0,0
"2024","TAS","Unknown",486,0,10
"2024","TAS","Unknown",1975,0,0
"2024","TAS","Unknown",559,0,3
"2024","TAS","Unknown",792,0,0
"2024","TAS","Unknown",189,0,0
"2024","TAS","Unknown",2,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1,0,0
"2024","VIC","Unknown",311,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1974,0,0
"2024","VIC","Unknown",812,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",3893,0,0
"2024","VIC","Unknown",1181,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",4629,0,0
"2024","VIC","Unknown",256,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",1112,0,0
"2024","VIC","Unknown",57,0,0
"2024","VIC","Unknown",0,0,0
"2024","VIC","Unknown",5,0,0
"2024","WA","Unknown",1,0,0
"2024","WA","Unknown",5,0,0
"2024","WA","Unknown",15,0,0
"2024","WA","Unknown",1,0,0
"2024","WA","Unknown",5,0,0
"2024","WA","Unknown",197,0,0
"2024","WA","Unknown",1003,0,0
"2024","WA","Unknown",4262,0,0
"2024","WA","Unknown",934,0,0
"2024","WA","Unknown",707,0,0
"2024","WA","Unknown",554,0,0
"2024","WA","Unknown",3170,0,0
"2024","WA","Unknown",10349,0,0
"2024","WA","Unknown",1868,0,0
"2024","WA","Unknown",2433,0,0
"2024","WA","Unknown",576,0,0
"2024","WA","Unknown",4621,0,0
"2024","WA","Unknown",14620,0,0
"2024","WA","Unknown",2100,0,0
"2024","WA","Unknown",5230,0,0
"2024","WA","Unknown",100,0,0
"2024","WA","Unknown",1219,0,0
"2024","WA","Unknown",3488,0,0
"2024","WA","Unknown",444,0,0
"2024","WA","Unknown",1726,0,0
"2024","NSW","Unknown",101,0,2
"2024","NSW","Unknown",107,0,1
"2024","NSW","Unknown",100,0,0
"2024","NSW","Unknown",36,0,0
"2024","NSW","Unknown",42304,0,0
"2024","NSW","Unknown",3248,0,0
"2024","NSW","Unknown",19149,0,0
"2024","NT","Unknown",3,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",3,0,0
"2024","NT","Unknown",101,0,0
"2024","NT","Unknown",250,0,0
"2024","NT","Unknown",0,1,10
"2024","NT","Unknown",63,0,0
"2024","NT","Unknown",273,0,0
"2024","NT","Unknown",571,0,0
"2024","NT","Unknown",0,0,4
"2024","NT","Unknown",88,0,0
"2024","NT","Unknown",458,0,0
"2024","NT","Unknown",658,0,0
"2024","NT","Unknown",0,1,6
"2024","NT","Unknown",94,0,0
"2024","NT","Unknown",84,0,0
"2024","NT","Unknown",183,0,0
"2024","NT","Unknown",0,0,1
"2024","NT","Unknown",28,0,0
"2024","NT","Unknown",44,0,0
"2024","NT","Unknown",45,0,0
"2024","QLD","Unknown",604,0,0
"2024","QLD","Unknown",873,0,0
"2024","QLD","Unknown",5,0,0
"2024","QLD","Unknown",2641,0,0
"2024","QLD","Unknown",5361,0,0
"2024","QLD","Unknown",2040,0,0
"2024","QLD","Unknown",6087,0,0
"2024","QLD","Unknown",10555,0,0
"2024","QLD","Unknown",3152,0,0
"2024","QLD","Unknown",8891,0,0
"2024","QLD","Unknown",15686,0,0
"2024","QLD","Unknown",3405,0,0
"2024","QLD","Unknown",2317,0,0
"2024","QLD","Unknown",4101,0,0
"2024","QLD","Unknown",655,0,0
"2024","QLD","Unknown",90,0,0
"2024","QLD","Unknown",102,0,0
"2024","SA","Unknown",26,0,0
"2024","SA","Unknown",3,0,0
"2024","SA","Unknown",46,0,0
"2024","SA","Unknown",5,0,0
"2024","SA","Unknown",56,0,0
"2024","SA","Unknown",5,0,0
"2024","SA","Unknown",20,0,0
